id,fecha,modulo,descripcion,rol_usuario,sede,caracteristica_iso_25022,justificacion_tecnica
1421,7/9/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Paciente,Cuenca,Efectividad,Falla funcional que impide completar la tarea de confirmación de cita al paciente por canal de correo electrónico.
1657,7/9/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Paciente,Quito,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
1905,7/9/2025,Facturacion,Reembolso aprobado no se refleja en el estado de cuenta,Paciente,Quito,Libertad de Riesgo,"Fallas en la aplicación de notas de crédito o reembolsos que distorsionan los estados de cuenta, arriesgando multas tributarias e inconformidad legal."
2068,7/9/2025,Facturacion,Nota de credito no se aplica al saldo pendiente del paciente,Paciente,Quito,Libertad de Riesgo,"Fallas en la aplicación de notas de crédito o reembolsos que distorsionan los estados de cuenta, arriesgando multas tributarias e inconformidad legal."
2621,7/9/2025,HCE,Duplicado de historia clinica al registrar un paciente ya existente,Enfermeria,Guayaquil,Libertad de Riesgo,"Riesgo de seguridad clínica debido a la fragmentación de la información de salud del paciente, lo que puede inducir a diagnósticos y tratamientos erróneos."
2713,7/9/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Manta,Libertad de Riesgo,"Doble agendamiento de un mismo cupo que genera sobreventa de citas, colapso de agenda de especialistas y multas o insatisfacción comercial."
3171,7/9/2025,Facturacion,Reembolso aprobado no se refleja en el estado de cuenta,Paciente,Cuenca,Libertad de Riesgo,"Fallas en la aplicación de notas de crédito o reembolsos que distorsionan los estados de cuenta, arriesgando multas tributarias e inconformidad legal."
3205,7/9/2025,Facturacion,El sistema no permite anular una factura emitida por error,Admision,Quito,Efectividad,Restricción de funcionalidad que impide al usuario realizar una acción requerida para completar su tarea.
3245,7/9/2025,Portal Citas,Usuario no logra agendar tras 3 intentos,Paciente,Quito,Satisfacción,"Incapacidad del usuario de lograr su meta tras múltiples intentos, violando el RNF-02 y provocando un alto nivel de frustración."
3437,7/9/2025,Facturacion,Nota de credito no se aplica al saldo pendiente del paciente,Paciente,Quito,Libertad de Riesgo,"Fallas en la aplicación de notas de crédito o reembolsos que distorsionan los estados de cuenta, arriesgando multas tributarias e inconformidad legal."
3965,7/9/2025,Farmacia,Receta electronica llega incompleta desde el modulo de HCE,Enfermeria,Cuenca,Efectividad,Falla de funcionalidad en el módulo Farmacia que impide al usuario completar sus tareas de manera precisa y completa.
1724,7/10/2025,Portal Citas,Notificacion de recordatorio de cita llega con la fecha incorrecta,Admision,Cuenca,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
1852,7/10/2025,Reportes Gerenciales,El reporte de ocupacion hospitalaria no se actualiza automaticamente,Gerencia,Quito,Efectividad,Inconsistencia en la actualización de datos que impide la visualización correcta de información operativa reciente.
2136,7/10/2025,HCE,Perdida de la nota de evolucion tras un cierre inesperado de sesion,Enfermeria,Quito,Efectividad,Falla de funcionalidad en el módulo HCE que impide al usuario completar sus tareas de manera precisa y completa.
2818,7/10/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Enfermeria,Guayaquil,Libertad de Riesgo,"Fuga de información y violación de la confidencialidad médica (HIPAA/Ley de Protección de Datos), exponiendo datos de otros pacientes."
3194,7/10/2025,Laboratorio,Retraso de 21s en la disponibilidad de resultados criticos,Enfermeria,Guayaquil,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
1096,7/11/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Medico,Cuenca,Libertad de Riesgo,El fallo en el despliegue de alertas de interacción farmacológica pone en riesgo inminente la salud del paciente ante combinaciones letales.
1148,7/11/2025,Laboratorio,Orden de laboratorio duplicada tras reintentar el envio,Enfermeria,Quito,Efectividad,Falla de funcionalidad en el módulo Laboratorio que impide al usuario completar sus tareas de manera precisa y completa.
1175,7/11/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Enfermeria,Quito,Libertad de Riesgo,"Falla crítica que expone la seguridad del paciente al omitir información vital de alergias, con un alto riesgo de shock anafiláctico o mala praxis."
1893,7/11/2025,Reportes Gerenciales,Exportacion a Excel del reporte gerencial falla de forma intermitente,Gerencia,Guayaquil,Efectividad,Falla intermitente en las exportaciones o ejecuciones de procesos del sistema que reduce la fiabilidad de las operaciones.
1906,7/11/2025,Reportes Gerenciales,Tiempo de generacion del reporte mensual supera los 12 minutos,Gerencia,Quito,Eficiencia,"Demoras severas en la generación de reportes mensuales de inteligencia de negocio, penalizando la eficiencia en el tiempo de procesamiento y toma de decisiones."
2185,7/11/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Paciente,Manta,Satisfacción,"Mala experiencia de usuario que interrumpe de forma prematura el proceso de compra/agendamiento, forzando a repetir pasos."
2270,7/11/2025,HCE,Tiempo de carga de la ficha clinica supera los 30s en horas pico,Enfermeria,Quito,Eficiencia,La latencia en horas pico para abrir la ficha clínica perjudica la productividad del médico durante la consulta.
2321,7/11/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Paciente,Guayaquil,Satisfacción,Mala experiencia sensorial e interactiva durante la teleconsulta que impacta el RNF-05 y la percepción de calidad del servicio.
2346,7/11/2025,App Movil,Notificaciones push no llegan pese a estar activadas,Paciente,Manta,Efectividad,Falla de funcionalidad en el módulo App Movil que impide al usuario completar sus tareas de manera precisa y completa.
2840,7/11/2025,Farmacia,Tiempo de respuesta del modulo de farmacia supera los 35s,Enfermeria,Quito,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
3025,7/11/2025,Laboratorio,Retraso de 31s en la disponibilidad de resultados criticos,Medico,Cuenca,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
3573,7/11/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Medico,Ambato,Efectividad,Falla de funcionalidad en el módulo Telemedicina que impide al usuario completar sus tareas de manera precisa y completa.
3955,7/11/2025,Facturacion,Discrepancia entre el monto facturado y el detalle de servicios,Paciente,Guayaquil,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
1099,7/12/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Admision,Guayaquil,Efectividad,Falla funcional que impide completar la tarea de confirmación de cita al paciente por canal de correo electrónico.
1305,7/12/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Manta,Efectividad,Falla de funcionalidad en el módulo App Movil que impide al usuario completar sus tareas de manera precisa y completa.
1880,7/12/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Enfermeria,Quito,Efectividad,Falla de funcionalidad en el módulo HCE que impide al usuario completar sus tareas de manera precisa y completa.
1891,7/12/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Guayaquil,Efectividad,Falla de funcionalidad en el módulo App Movil que impide al usuario completar sus tareas de manera precisa y completa.
2166,7/12/2025,Reportes Gerenciales,Tiempo de generacion del reporte mensual supera los 9 minutos,Gerencia,Manta,Eficiencia,"Demoras severas en la generación de reportes mensuales de inteligencia de negocio, penalizando la eficiencia en el tiempo de procesamiento y toma de decisiones."
3402,7/12/2025,Portal Citas,Usuario no logra agendar tras 4 intentos,Paciente,Cuenca,Satisfacción,"Incapacidad del usuario de lograr su meta tras múltiples intentos, violando el RNF-02 y provocando un alto nivel de frustración."
3676,7/12/2025,Farmacia,El sistema no descuenta automaticamente el medicamento dispensado,Enfermeria,Quito,Efectividad,Falla de funcionalidad en el módulo Farmacia que impide al usuario completar sus tareas de manera precisa y completa.
3815,7/12/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Enfermeria,Guayaquil,Libertad de Riesgo,El fallo en el despliegue de alertas de interacción farmacológica pone en riesgo inminente la salud del paciente ante combinaciones letales.
1486,7/13/2025,Laboratorio,Codigo de barras de la muestra no es reconocido por el lector,Medico,Quito,Efectividad,Falla de funcionalidad en el módulo Laboratorio que impide al usuario completar sus tareas de manera precisa y completa.
1713,7/13/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Ambato,Libertad de Riesgo,"Doble agendamiento de un mismo cupo que genera sobreventa de citas, colapso de agenda de especialistas y multas o insatisfacción comercial."
1987,7/13/2025,Imagenologia,Las imagenes de rayos X no cargan en el visor DICOM,Medico,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Imagenologia que impide al usuario completar sus tareas de manera precisa y completa.
2239,7/13/2025,Facturacion,Retraso de 18s al procesar el pago con tarjeta de credito,Paciente,Guayaquil,Eficiencia,El procesamiento lento del cobro con tarjeta retrasa el flujo de caja y la atención administrativa de admisión.
2358,7/13/2025,Farmacia,Error al registrar la dispensacion de un medicamento controlado,Farmacia,Ambato,Libertad de Riesgo,"Error en el registro de medicamentos regulados, lo que genera riesgos legales, regulatorios y de seguridad en el control de sustancias psicotrópicas."
2405,7/13/2025,Portal Citas,Notificacion de recordatorio de cita llega con la fecha incorrecta,Admision,Quito,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
3072,7/13/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Enfermeria,Quito,Efectividad,Falla de funcionalidad en el módulo HCE que impide al usuario completar sus tareas de manera precisa y completa.
3666,7/13/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Medico,Quito,Satisfacción,Mala experiencia sensorial e interactiva durante la teleconsulta que impacta el RNF-05 y la percepción de calidad del servicio.
3701,7/13/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Paciente,Cuenca,Libertad de Riesgo,"Violación del requerimiento no funcional RNF-03 de facturación; genera cobros indebidos en las tarjetas del cliente, comprometiendo la confianza y el riesgo financiero."
3793,7/13/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Medico,Quito,Efectividad,Error de integración funcional que impide la sincronización y actualización del registro médico entre módulos del HIS.
3941,7/13/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 34s,Paciente,Quito,Eficiencia,"El sistema presenta tiempos de respuesta elevados que consumen recursos de tiempo innecesarios, degradando la eficiencia del usuario en sus tareas."
2784,7/14/2025,Facturacion,Retraso de 19s al procesar el pago con tarjeta de credito,Admision,Guayaquil,Eficiencia,El procesamiento lento del cobro con tarjeta retrasa el flujo de caja y la atención administrativa de admisión.
2828,7/14/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Paciente,Quito,Satisfacción,"Mala experiencia de usuario que interrumpe de forma prematura el proceso de compra/agendamiento, forzando a repetir pasos."
2930,7/14/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Enfermeria,Ambato,Satisfacción,La falta de mensajes informativos claros y feedback del sistema incrementa la incertidumbre y frustración del operario farmacéutico.
